date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:37:26	114/114	---MCZ	200	added ('OK')	text/plain	date:Tue,%2014%20Mar%202023%2016:41:14%20GMT	https://nipponchemical.com.br/robots.txt		(from )
13:37:27	197852/197852	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Mar%202023%2016:41:14%20GMT	https://nipponchemical.com.br/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/index.html	(from )
13:37:28	101/101	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2014%20Mar%202023%2016:41:16%20GMT	https://cdn-cookieyes.com/client_data/644d2f8d2a91fe1d2803af26/script.js	C:/Users/joao.felix/Desktop/nipponatt/att/cdn-cookieyes.com/client_data/644d2f8d2a91fe1d2803af26/script.0.delayed	(from https://nipponchemical.com.br/)
13:37:28	24702/24702	---MCZ	200	added ('OK')	text/css	etag:W/%22640f9b93-607e%22	https://nipponchemical.com.br/wp-content/plugins/instagram-feed/css/sbi-styles.min.css?ver=6.1.2	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/instagram-feed/css/sbi-styles.min658f.css	(from https://nipponchemical.com.br/)
13:37:29	65472/65472	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Mar%202023%2016:41:16%20GMT	https://nipponchemical.com.br/wp-includes/css/dist/block-library/style.min.css?ver=6.1.1	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-includes/css/dist/block-library/style.min6a4d.css	(from https://nipponchemical.com.br/)
13:37:29	217/217	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f8-d9%22	https://nipponchemical.com.br/wp-includes/css/classic-themes.min.css?ver=1	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-includes/css/classic-themes.min68b3.css	(from https://nipponchemical.com.br/)
13:37:29	246/246	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f7-f6%22	https://nipponchemical.com.br/wp-content/plugins/table-addons-for-elementor/public/css/table-addons-for-elementor-public.css?ver=1.0.1	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/table-addons-for-elementor/public/css/table-addons-for-elementor-publicf269.css	(from https://nipponchemical.com.br/)
13:37:29	6051/6051	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f7-17a3%22	https://nipponchemical.com.br/wp-content/themes/hello-elementor/style.min.css?ver=2.6.1	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/themes/hello-elementor/style.minc141.css	(from https://nipponchemical.com.br/)
13:37:29	861/861	---MC-	200	added ('OK')	application/rss+xml	etag:%2230908da353e4928dacad76c6feec1ede%22	https://nipponchemical.com.br/comments/feed/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/comments/feed/index.html	(from https://nipponchemical.com.br/)
13:37:29	15672/15672	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f7-3d38%22	https://nipponchemical.com.br/wp-content/themes/hello-elementor/theme.min.css?ver=2.6.1	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/themes/hello-elementor/theme.minc141.css	(from https://nipponchemical.com.br/)
13:37:30	85698/85698	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f6-14ec2%22	https://nipponchemical.com.br/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.11.2	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/elementor/assets/css/frontend-lite.min991d.css	(from https://nipponchemical.com.br/)
13:37:30	1715/1715	---MCZ	200	added ('OK')	text/css	etag:W/%2264109dfd-6b3%22	https://nipponchemical.com.br/wp-content/uploads/elementor/css/post-4.css?ver=1678810621	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/elementor/css/post-4d643.css	(from https://nipponchemical.com.br/)
13:37:30	19363/19363	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f6-4ba3%22	https://nipponchemical.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min3b94.css	(from https://nipponchemical.com.br/)
13:37:30	12876/12876	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f6-324c%22	https://nipponchemical.com.br/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?ver=5.3.6	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min48f5.css	(from https://nipponchemical.com.br/)
13:37:30	167408/167408	---MC-	200	added ('OK')	application/rss+xml	etag:%2230908da353e4928dacad76c6feec1ede%22	https://nipponchemical.com.br/feed/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/feed/index.html	(from https://nipponchemical.com.br/)
13:37:30	8777/8777	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f5-2249%22	https://nipponchemical.com.br/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min.css?ver=3.11.2	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min991d.css	(from https://nipponchemical.com.br/)
13:37:31	4921/4921	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f7-1339%22	https://nipponchemical.com.br/wp-content/plugins/sticky-header-effects-for-elementor/assets/css/she-header-style.css?ver=1.5.5	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/sticky-header-effects-for-elementor/assets/css/she-header-style2846.css	(from https://nipponchemical.com.br/)
13:37:31	58996/58996	---MCZ	200	added ('OK')	text/css	etag:W/%2264109e00-e674%22	https://nipponchemical.com.br/wp-content/uploads/elementor/css/global.css?ver=1678810624	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/elementor/css/global15bb.css	(from https://nipponchemical.com.br/)
13:37:31	133167/133167	---MCZ	200	added ('OK')	text/css	etag:W/%2264109e31-2082f%22	https://nipponchemical.com.br/wp-content/uploads/elementor/css/post-15.css?ver=1678810673	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/elementor/css/post-1583a0.css	(from https://nipponchemical.com.br/)
13:37:31	12393/12393	---MCZ	200	added ('OK')	text/css	etag:W/%2264109e00-3069%22	https://nipponchemical.com.br/wp-content/uploads/elementor/css/post-49.css?ver=1678810624	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/elementor/css/post-4915bb.css	(from https://nipponchemical.com.br/)
13:37:32	25443/25443	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f6-6363%22	https://nipponchemical.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.8.2	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min3fd0.css	(from https://nipponchemical.com.br/)
13:37:32	30999/30999	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f6-7917%22	https://nipponchemical.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min1849.css	(from https://nipponchemical.com.br/)
13:37:32	2022/2022	---MCZ	200	added ('OK')	text/css	etag:W/%2264109e00-7e6%22	https://nipponchemical.com.br/wp-content/uploads/elementor/css/post-61.css?ver=1678810624	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/elementor/css/post-6115bb.css	(from https://nipponchemical.com.br/)
13:37:32	3509/3509	---MCZ	200	added ('OK')	text/css	etag:W/%22640f9bc5-db5%22	https://nipponchemical.com.br/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/css/view/general.min.css?ver=5.6.1	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/css/view/general.mind96d.css	(from https://nipponchemical.com.br/)
13:37:32	57912/57912	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f6-e238%22	https://nipponchemical.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://nipponchemical.com.br/)
13:37:33	669/669	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f6-29d%22	https://nipponchemical.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://nipponchemical.com.br/)
13:37:33	675/675	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f6-2a3%22	https://nipponchemical.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://nipponchemical.com.br/)
13:37:33	89684/89684	---MCZ	200	added ('OK')	application/javascript	etag:W/%22640f38f9-15e54%22	https://nipponchemical.com.br/wp-includes/js/jquery/jquery.min.js?ver=3.6.1	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-includes/js/jquery/jquery.mina7a0.js	(from https://nipponchemical.com.br/)
13:37:34	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%22640f38f9-2bd8%22	https://nipponchemical.com.br/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://nipponchemical.com.br/)
13:37:34	5615/5615	---MCZ	200	added ('OK')	application/javascript	etag:W/%22640f38f7-15ef%22	https://nipponchemical.com.br/wp-content/plugins/sticky-header-effects-for-elementor/assets/js/she-header.js?ver=1.5.5	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/sticky-header-effects-for-elementor/assets/js/she-header2846.js	(from https://nipponchemical.com.br/)
13:37:35	245093/245093	---MCZ	200	added ('OK')	application/json	date:Tue,%2014%20Mar%202023%2016:41:23%20GMT	https://nipponchemical.com.br/wp-json/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-json/index.html	(from https://nipponchemical.com.br/)
13:37:35	146898/146898	---MCZ	200	added ('OK')	application/json	date:Tue,%2014%20Mar%202023%2016:41:23%20GMT	https://nipponchemical.com.br/wp-json/wp/v2/pages/15	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-json/wp/v2/pages/15.json	(from https://nipponchemical.com.br/)
13:37:36	840/840	---MCZ	200	added ('OK')	text/xml	date:Tue,%2014%20Mar%202023%2016:41:24%20GMT	https://nipponchemical.com.br/xmlrpc.php?rsd	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/xmlrpc0db0.php	(from https://nipponchemical.com.br/)
13:37:36	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%22640f38f9-415%22	https://nipponchemical.com.br/wp-includes/wlwmanifest.xml	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-includes/wlwmanifest.xml	(from https://nipponchemical.com.br/)
13:37:36	2335/2335	---MCZ	200	added ('OK')	application/json	date:Tue,%2014%20Mar%202023%2016:41:24%20GMT	https://nipponchemical.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnipponchemical.com.br%2F	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-json/oembed/1.0/embedf2f2.json	(from https://nipponchemical.com.br/)
13:37:36	95559/95559	---M-Z	200	added ('OK')	application/javascript	etag:%2217547-5f630832537de-gzip%22	https://cdn-cookieyes.com/client_data/776aa37f563817b2a92681dd/script.js	C:/Users/joao.felix/Desktop/nipponatt/att/cdn-cookieyes.com/client_data/776aa37f563817b2a92681dd/script.js	(from https://nipponchemical.com.br/)
13:37:36	1406/1406	---M--	200	added ('OK')	image/png	etag:%22640f38f7-57e%22	https://nipponchemical.com.br/wp-content/uploads/2022/10/cropped-favicon_sfundo-32x32.png	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/10/cropped-favicon_sfundo-32x32.png	(from https://nipponchemical.com.br/)
13:37:37	14536/14536	---M--	200	added ('OK')	image/png	etag:%22640f38f7-38c8%22	https://nipponchemical.com.br/wp-content/uploads/2022/10/cropped-favicon_sfundo-192x192.png	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/10/cropped-favicon_sfundo-192x192.png	(from https://nipponchemical.com.br/)
13:37:37	13502/13502	---M--	200	added ('OK')	image/png	etag:%22640f38f7-34be%22	https://nipponchemical.com.br/wp-content/uploads/2022/10/cropped-favicon_sfundo-180x180.png	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/10/cropped-favicon_sfundo-180x180.png	(from https://nipponchemical.com.br/)
13:37:37	18291/18291	---M--	200	added ('OK')	image/png	etag:%22640f38f7-4773%22	https://nipponchemical.com.br/wp-content/uploads/2022/10/logo-nippon.png	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/10/logo-nippon.png	(from https://nipponchemical.com.br/)
13:37:37	9844/9844	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f6-2674%22	https://nipponchemical.com.br/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://nipponchemical.com.br/)
13:37:38	26674/26674	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f5-6832%22	https://nipponchemical.com.br/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	(from https://nipponchemical.com.br/)
13:37:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Mar%202023%2016:41:26%20GMT	https://nipponchemical.com.br/home/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/home/index.html	(from https://nipponchemical.com.br/)
13:37:38	9892/9892	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f5-26a4%22	https://nipponchemical.com.br/wp-content/plugins/elementor-pro/assets/css/widget-theme-elements.min.css	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/elementor-pro/assets/css/widget-theme-elements.min.css	(from https://nipponchemical.com.br/)
13:37:38	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Mar%202023%2016:41:27%20GMT	http://nipponchemical.com.br/wp-content/plugins/gtranslate/flags/24/en-us.png	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/gtranslate/flags/24/en-us.26.delayed	(from https://nipponchemical.com.br/)
13:37:39	656/656	---M--	200	added ('OK')	image/png	etag:%22640f9bb3-290%22	https://nipponchemical.com.br/wp-content/plugins/gtranslate/flags/24/en-us.png	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/gtranslate/flags/24/en-us.png	(from https://nipponchemical.com.br/)
13:37:39	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Mar%202023%2016:41:27%20GMT	http://nipponchemical.com.br/wp-content/plugins/gtranslate/flags/24/pt-br.png	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/gtranslate/flags/24/pt-br.28.delayed	(from https://nipponchemical.com.br/)
13:37:39	93918/93918	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Mar%202023%2016:41:27%20GMT	https://nipponchemical.com.br/nipponnews/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/nipponnews/index.html	(from https://nipponchemical.com.br/)
13:37:39	1115/1115	---M--	200	added ('OK')	image/png	etag:%22640f9bb3-45b%22	https://nipponchemical.com.br/wp-content/plugins/gtranslate/flags/24/pt-br.png	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/gtranslate/flags/24/pt-br.png	(from https://nipponchemical.com.br/)
13:37:40	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Mar%202023%2016:41:28%20GMT	http://nipponchemical.com.br/wp-content/plugins/gtranslate/flags/24/es.png	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/gtranslate/flags/24/es.png	(from https://nipponchemical.com.br/)
13:37:40	873/873	---M--	200	added ('OK')	image/png	etag:%22640f9bb3-369%22	https://nipponchemical.com.br/wp-content/plugins/gtranslate/flags/24/es.png	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/gtranslate/flags/24/es.png	(from https://nipponchemical.com.br/)
13:37:40	79660/79660	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2014%20Mar%202023%2016:41:28%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit2	C:/Users/joao.felix/Desktop/nipponatt/att/translate.google.com/translate_a/element7876.js	(from https://nipponchemical.com.br/)
13:37:41	38669/38669	---M--	200	added ('OK')	image/jpeg	etag:%22640f38f7-970d%22	https://nipponchemical.com.br/wp-content/uploads/2022/11/foto_historia2.jpg	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/11/foto_historia2.jpg	(from https://nipponchemical.com.br/)
13:37:41	41585/41585	---M--	200	added ('OK')	image/jpeg	etag:%22640f38f7-a271%22	https://nipponchemical.com.br/wp-content/uploads/2022/11/foto_historia3.jpg	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/11/foto_historia3.jpg	(from https://nipponchemical.com.br/)
13:37:42	26784/26784	---M--	200	added ('OK')	image/jpeg	etag:%22640f38f7-68a0%22	https://nipponchemical.com.br/wp-content/uploads/2022/11/foto_historia6.jpg	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/11/foto_historia6.jpg	(from https://nipponchemical.com.br/)
13:37:44	95169/95169	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Mar%202023%2016:41:31%20GMT	https://nipponchemical.com.br/tratamento-de-efluentes/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/tratamento-de-efluentes/index.html	(from https://nipponchemical.com.br/)
13:37:45	30574/30574	---M--	200	added ('OK')	image/jpeg	etag:%22640f38f7-776e%22	https://nipponchemical.com.br/wp-content/uploads/2022/11/foto_historia1.jpg	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/11/foto_historia1.jpg	(from https://nipponchemical.com.br/)
13:37:47	200346/200346	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Mar%202023%2016:41:29%20GMT	https://nipponchemical.com.br/higiene-pessoal/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/higiene-pessoal/index.html	(from https://nipponchemical.com.br/)
13:37:47	32150/32150	---M--	200	added ('OK')	image/jpeg	etag:%22640f38f7-7d96%22	https://nipponchemical.com.br/wp-content/uploads/2022/11/foto_historia5.jpg	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/11/foto_historia5.jpg	(from https://nipponchemical.com.br/)
13:37:50	98912/98912	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Mar%202023%2016:41:36%20GMT	https://nipponchemical.com.br/higiene-automotiva/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/higiene-automotiva/index.html	(from https://nipponchemical.com.br/)
13:37:50	40451/40451	---M--	200	added ('OK')	image/jpeg	etag:%22640f38f7-9e03%22	https://nipponchemical.com.br/wp-content/uploads/2022/11/foto_historia4.jpg	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/11/foto_historia4.jpg	(from https://nipponchemical.com.br/)
13:37:51	352568/352568	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Mar%202023%2016:41:29%20GMT	https://nipponchemical.com.br/higiene-textil-2/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/higiene-textil-2/index.html	(from https://nipponchemical.com.br/)
13:37:52	27912/27912	---M--	200	added ('OK')	image/jpeg	etag:%22640f38f7-6d08%22	https://nipponchemical.com.br/wp-content/uploads/2022/11/foto_historia7.jpg	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/11/foto_historia7.jpg	(from https://nipponchemical.com.br/)
13:37:52	314174/314174	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Mar%202023%2016:41:30%20GMT	https://nipponchemical.com.br/higiene-de-cozinhas/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/higiene-de-cozinhas/index.html	(from https://nipponchemical.com.br/)
13:37:52	3648/3648	---M--	200	added ('OK')	image/png	etag:%22640f38f7-e40%22	https://nipponchemical.com.br/wp-content/uploads/2022/10/bubble-1.png	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/10/bubble-1.png	(from https://nipponchemical.com.br/)
13:37:56	285654/285654	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Mar%202023%2016:41:34%20GMT	https://nipponchemical.com.br/tratamento-de-pisos/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/tratamento-de-pisos/index.html	(from https://nipponchemical.com.br/)
13:37:56	167773/167773	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Mar%202023%2016:41:41%20GMT	https://nipponchemical.com.br/higiene-geral/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/higiene-geral/index.html	(from https://nipponchemical.com.br/)
13:37:56	907423/907423	---M--	200	added ('OK')	image/png	etag:%22640f38f7-dd89f%22	https://nipponchemical.com.br/wp-content/uploads/2022/10/comp.png	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/10/comp.png	(from https://nipponchemical.com.br/)
13:37:56	5948/5948	---M--	200	added ('OK')	image/jpeg	etag:%22640f38f7-173c%22	https://nipponchemical.com.br/wp-content/uploads/2022/10/service-team-restaurant_109285-8074-150x150.jpg	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/10/service-team-restaurant_109285-8074-150x150.jpg	(from https://nipponchemical.com.br/)
13:37:56	230207/230207	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Mar%202023%2016:41:40%20GMT	https://nipponchemical.com.br/higiene-alimenticia/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/higiene-alimenticia/index.html	(from https://nipponchemical.com.br/)
13:37:56	9881/9881	---M--	200	added ('OK')	image/jpeg	etag:%22640f38f8-2699%22	https://nipponchemical.com.br/wp-content/uploads/2022/12/news0-150x150.jpg	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/12/news0-150x150.jpg	(from https://nipponchemical.com.br/)
13:37:57	5670/5670	---M--	200	added ('OK')	image/jpeg	etag:%22640f38f7-1626%22	https://nipponchemical.com.br/wp-content/uploads/2022/10/pexels-photo-2280568-150x150.jpeg	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/10/pexels-photo-2280568-150x150.jpg	(from https://nipponchemical.com.br/)
13:37:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Mar%202023%2016:41:45%20GMT	https://nipponchemical.com.br/como-o-laboratorio-de-microbiologia-da-nippon-chemical-realiza-a-analise-de-seus-produtos	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/como-o-laboratorio-de-microbiologia-da-nippon-chemical-realiza-a-analise-de-seus-produtos	(from https://nipponchemical.com.br/)
13:37:58	91696/91696	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Mar%202023%2016:41:44%20GMT	https://nipponchemical.com.br/aguas-industriais/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/aguas-industriais/index.html	(from https://nipponchemical.com.br/)
13:37:58	5759/5759	---M--	200	added ('OK')	image/jpeg	etag:%22640f38f7-167f%22	https://nipponchemical.com.br/wp-content/uploads/2022/10/dest_post_2-150x150.jpg	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/10/dest_post_2-150x150.jpg	(from https://nipponchemical.com.br/)
13:37:59	93694/93694	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Mar%202023%2016:41:46%20GMT	https://nipponchemical.com.br/como-proceder-na-chegada-de-um-cliente-em-estabelecimentos-comerciais/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/como-proceder-na-chegada-de-um-cliente-em-estabelecimentos-comerciais/index.html	(from https://nipponchemical.com.br/)
13:37:59	9180/9180	---M--	200	added ('OK')	image/jpeg	etag:%22640f38f8-23dc%22	https://nipponchemical.com.br/wp-content/uploads/2022/12/responsabilidadesocial-150x150.jpg	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/12/responsabilidadesocial-150x150.jpg	(from https://nipponchemical.com.br/)
13:38:00	89436/89436	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Mar%202023%2016:41:46%20GMT	https://nipponchemical.com.br/conquista-do-selo-verde/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/conquista-do-selo-verde/index.html	(from https://nipponchemical.com.br/)
13:38:00	4996/4996	---M--	200	added ('OK')	image/jpeg	etag:%22640f38f8-1384%22	https://nipponchemical.com.br/wp-content/uploads/2022/12/processodecontroledequalidade-150x150.jpg	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/uploads/2022/12/processodecontroledequalidade-150x150.jpg	(from https://nipponchemical.com.br/)
13:38:00	94538/94538	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Mar%202023%2016:41:47%20GMT	https://nipponchemical.com.br/como-o-laboratorio-de-microbiologia-da-nippon-chemical-realiza-a-analise-de-seus-produtos/	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/como-o-laboratorio-de-microbiologia-da-nippon-chemical-realiza-a-analise-de-seus-produtos/index.html	(from https://nipponchemical.com.br/)
13:38:00	3410/3410	---MCZ	200	added ('OK')	text/css	etag:W/%22640f38f7-d52%22	https://nipponchemical.com.br/wp-content/plugins/html5-maps/static/css/map.css	C:/Users/joao.felix/Desktop/nipponatt/att/nipponchemical.com.br/wp-content/plugins/html5-maps/static/css/map.css	(from https://nipponchemical.com.br/)
